id_cliente,Caminho Francês,Caminho Português,Caminho Primitivo,Caminho do Norte,Via Francigena
CLI021999,7.0,9.0,0.0,0.0,0.0
CLI022000,9.0,7.5,0.0,0.0,0.0
CLI022001,0.0,0.0,0.0,8.0,0.0
CLI022002,0.0,7.0,9.0,0.0,0.0
CLI022004,0.0,7.0,7.0,9.0,8.0
CLI022005,7.0,0.0,0.0,0.0,0.0
CLI022006,7.0,0.0,0.0,0.0,0.0
CLI022007,9.0,8.0,0.0,0.0,0.0
CLI022008,8.5,0.0,0.0,9.0,0.0
CLI022009,0.0,7.0,0.0,0.0,0.0
CLI022010,0.0,0.0,0.0,0.0,9.0
CLI022011,8.0,0.0,0.0,0.0,0.0
CLI022012,0.0,8.0,7.5,0.0,0.0
CLI022013,7.0,0.0,0.0,9.0,7.0
CLI022014,0.0,0.0,0.0,0.0,8.666666666666666
CLI022016,9.0,0.0,9.0,0.0,8.5
CLI022017,0.0,0.0,6.5,9.0,8.0
CLI022018,0.0,0.0,10.0,0.0,0.0
CLI022019,0.0,0.0,7.0,8.0,8.0
CLI022020,9.0,0.0,7.0,9.0,8.0
CLI022023,0.0,0.0,8.0,0.0,0.0
CLI022024,8.0,0.0,0.0,7.5,0.0
CLI022025,9.0,0.0,8.0,9.0,9.0
CLI022026,8.0,10.0,0.0,8.0,9.0
CLI022027,0.0,9.0,0.0,0.0,7.0
CLI022028,0.0,0.0,0.0,9.0,0.0
CLI022029,8.0,0.0,0.0,0.0,10.0
CLI022030,0.0,0.0,0.0,7.0,7.0
CLI022031,0.0,10.0,0.0,8.0,6.0
CLI022032,8.0,8.0,0.0,9.0,0.0
CLI022033,7.0,0.0,0.0,9.0,0.0
CLI022034,0.0,0.0,7.0,8.0,0.0
CLI022036,0.0,8.5,0.0,9.0,8.0
CLI022037,0.0,9.0,9.0,0.0,0.0
CLI022038,0.0,8.0,0.0,0.0,0.0
CLI022039,7.0,0.0,0.0,0.0,8.0
CLI022040,0.0,0.0,8.0,0.0,9.0
CLI022041,0.0,0.0,7.5,0.0,0.0
CLI022042,7.0,8.0,0.0,0.0,0.0
CLI022043,8.5,0.0,0.0,0.0,0.0
CLI022045,7.0,0.0,0.0,9.0,9.0
CLI022046,8.0,0.0,0.0,0.0,0.0
CLI022048,0.0,0.0,0.0,7.5,7.0
CLI022049,8.0,7.0,0.0,8.5,0.0
CLI022050,0.0,7.5,8.5,6.0,0.0
CLI022051,8.0,0.0,0.0,0.0,0.0
CLI022052,0.0,0.0,0.0,7.0,7.0
CLI022053,0.0,0.0,9.0,0.0,0.0
CLI022054,0.0,0.0,0.0,0.0,9.0
CLI022055,8.0,0.0,7.0,0.0,0.0
CLI022056,0.0,7.0,0.0,0.0,0.0
CLI022057,10.0,0.0,9.0,8.0,8.0
CLI022058,0.0,0.0,7.0,0.0,0.0
CLI022059,0.0,8.0,0.0,7.0,0.0
CLI022060,7.0,0.0,0.0,9.0,0.0
CLI022061,8.5,0.0,7.0,0.0,8.0
CLI022062,9.0,0.0,7.0,0.0,0.0
CLI022063,0.0,0.0,0.0,9.0,8.0
CLI022064,0.0,0.0,9.0,0.0,7.0
CLI022066,0.0,0.0,9.0,8.0,7.0
CLI022067,0.0,0.0,9.0,7.0,0.0
CLI022068,7.0,0.0,0.0,9.0,0.0
CLI022069,9.0,0.0,0.0,8.5,8.0
CLI022070,9.0,0.0,0.0,8.0,0.0
CLI022071,0.0,9.0,0.0,0.0,0.0
CLI022072,0.0,0.0,8.0,8.0,8.0
CLI022073,7.0,0.0,8.0,0.0,9.0
CLI022074,8.25,8.0,0.0,0.0,0.0
CLI022075,0.0,0.0,8.0,0.0,0.0
CLI022076,7.0,0.0,0.0,0.0,0.0
CLI022078,0.0,8.0,0.0,0.0,0.0
CLI022079,0.0,7.0,0.0,8.5,0.0
CLI022080,8.5,8.0,9.0,10.0,0.0
CLI022082,0.0,0.0,8.5,10.0,0.0
CLI022083,0.0,0.0,0.0,0.0,8.0
CLI022084,0.0,8.0,0.0,0.0,0.0
CLI022085,0.0,0.0,0.0,9.0,0.0
CLI022089,0.0,7.0,0.0,0.0,7.0
CLI022090,0.0,0.0,8.0,0.0,7.0
CLI022091,0.0,9.0,9.0,0.0,0.0
CLI022092,8.0,8.0,0.0,0.0,0.0
CLI022093,0.0,0.0,9.5,7.5,0.0
CLI022094,0.0,0.0,0.0,0.0,6.0
CLI022095,0.0,8.0,8.0,7.0,8.0
CLI022096,8.0,0.0,0.0,0.0,0.0
CLI022097,10.0,0.0,0.0,0.0,8.0
CLI022098,0.0,7.5,7.0,0.0,0.0
CLI022099,0.0,0.0,8.0,0.0,0.0
CLI022100,0.0,6.0,0.0,0.0,0.0
CLI022101,9.0,0.0,8.0,0.0,0.0
CLI022102,0.0,10.0,0.0,9.0,0.0
CLI022103,8.0,0.0,9.0,0.0,0.0
CLI022104,0.0,7.0,0.0,9.0,0.0
CLI022105,7.0,8.0,0.0,10.0,9.0
CLI022107,0.0,0.0,0.0,0.0,8.0
CLI022108,8.0,0.0,8.0,0.0,8.0
CLI022109,0.0,8.0,7.0,9.0,0.0
CLI022111,8.0,0.0,0.0,0.0,9.0
CLI022112,0.0,0.0,9.0,0.0,0.0
CLI022113,0.0,7.0,8.0,0.0,8.0
CLI022114,8.0,9.0,0.0,8.5,0.0
CLI022115,0.0,0.0,0.0,8.5,9.0
CLI022117,8.0,0.0,7.0,0.0,0.0
CLI022118,0.0,0.0,0.0,0.0,8.0
CLI022119,8.0,0.0,0.0,0.0,7.0
CLI022120,0.0,0.0,0.0,9.0,7.0
CLI022121,0.0,8.0,9.0,0.0,8.0
CLI022122,7.0,7.0,9.0,0.0,0.0
CLI022123,0.0,0.0,8.0,10.0,0.0
CLI022124,0.0,0.0,9.0,0.0,9.0
CLI022125,8.0,8.0,0.0,0.0,0.0
CLI022126,0.0,0.0,0.0,9.0,0.0
CLI022127,9.0,9.0,0.0,0.0,7.0
CLI022128,0.0,0.0,0.0,0.0,8.0
CLI022129,9.0,0.0,8.0,0.0,0.0
CLI022130,9.0,8.0,0.0,0.0,8.0
CLI022131,0.0,0.0,0.0,9.0,0.0
CLI022132,0.0,0.0,10.0,8.0,0.0
CLI022133,0.0,0.0,8.0,8.0,0.0
CLI022135,0.0,0.0,0.0,10.0,8.5
CLI022136,8.0,0.0,0.0,0.0,10.0
CLI022137,0.0,8.0,0.0,7.5,0.0
CLI022138,7.0,0.0,8.0,0.0,0.0
CLI022139,8.0,0.0,0.0,0.0,0.0
CLI022140,8.0,0.0,0.0,8.0,0.0
CLI022141,0.0,0.0,0.0,8.0,0.0
CLI022142,8.0,9.0,0.0,9.0,0.0
CLI022143,7.0,6.0,0.0,0.0,8.0
CLI022144,0.0,9.0,9.0,0.0,0.0
CLI022145,9.0,9.0,0.0,0.0,0.0
CLI022147,0.0,8.0,0.0,0.0,0.0
CLI022149,8.0,0.0,8.0,0.0,7.0
CLI022150,0.0,9.0,0.0,0.0,8.0
CLI022151,9.0,9.0,0.0,0.0,0.0
CLI022152,0.0,0.0,0.0,6.0,0.0
CLI022153,7.0,9.0,0.0,9.0,9.0
CLI022154,0.0,8.0,0.0,8.0,7.0
CLI022155,0.0,0.0,0.0,0.0,7.0
CLI022156,8.0,0.0,9.0,0.0,9.0
CLI022159,0.0,8.0,8.666666666666666,0.0,0.0
CLI022161,7.0,10.0,0.0,0.0,0.0
CLI022162,0.0,9.0,7.5,0.0,0.0
CLI022163,0.0,6.0,0.0,0.0,0.0
CLI022164,8.0,0.0,8.0,8.0,0.0
CLI022165,8.0,8.0,0.0,0.0,0.0
CLI022166,0.0,8.666666666666666,0.0,0.0,0.0
CLI022167,9.0,8.0,8.5,8.5,0.0
CLI022168,8.0,0.0,6.0,0.0,0.0
CLI022169,7.5,8.0,7.0,8.0,0.0
CLI022170,8.0,0.0,0.0,0.0,7.0
CLI022171,9.0,0.0,0.0,0.0,0.0
CLI022172,8.0,6.0,0.0,0.0,8.0
CLI022173,0.0,0.0,8.0,10.0,8.0
CLI022174,0.0,8.0,0.0,0.0,8.0
CLI022175,9.333333333333334,0.0,8.0,0.0,0.0
CLI022176,8.0,0.0,0.0,0.0,0.0
CLI022177,0.0,9.0,7.0,0.0,8.0
CLI022178,8.0,8.0,7.0,8.0,0.0
CLI022179,0.0,0.0,7.0,7.0,0.0
CLI022181,0.0,8.5,0.0,0.0,0.0
CLI022182,8.0,0.0,0.0,9.0,8.0
CLI022183,0.0,0.0,0.0,0.0,9.0
CLI022184,0.0,0.0,9.0,0.0,0.0
CLI022185,0.0,0.0,0.0,9.0,6.0
CLI022186,0.0,0.0,0.0,7.0,0.0
CLI022187,7.0,0.0,8.0,8.0,0.0
CLI022188,0.0,7.0,7.5,0.0,9.0
CLI022189,7.0,7.5,9.0,0.0,10.0
CLI022190,0.0,0.0,0.0,0.0,7.0
CLI022191,0.0,7.0,8.0,7.5,0.0
CLI022192,0.0,0.0,0.0,9.0,0.0
CLI022193,8.0,0.0,0.0,0.0,8.0
CLI022195,7.0,9.0,7.666666666666667,8.0,0.0
CLI022196,9.0,0.0,9.0,0.0,0.0
CLI022198,0.0,7.0,0.0,0.0,0.0
CLI022199,9.0,0.0,0.0,0.0,0.0
CLI022200,7.0,0.0,0.0,0.0,7.5
CLI022201,7.0,0.0,0.0,9.0,0.0
CLI022202,0.0,9.0,0.0,0.0,0.0
CLI022203,0.0,0.0,8.0,0.0,0.0
CLI022204,0.0,7.0,9.0,8.0,7.0
CLI022205,7.0,0.0,8.333333333333334,8.0,0.0
CLI022206,8.0,0.0,0.0,9.0,8.0
CLI022207,0.0,7.0,8.0,9.0,0.0
CLI022208,0.0,7.0,8.4,8.0,0.0
CLI022209,0.0,0.0,9.0,8.0,0.0
CLI022210,0.0,9.0,0.0,9.0,0.0
CLI022211,0.0,0.0,9.0,0.0,9.0
CLI022212,8.0,0.0,8.0,0.0,8.0
CLI022213,0.0,8.0,0.0,0.0,9.0
CLI022215,0.0,9.0,0.0,0.0,7.0
CLI022216,0.0,0.0,10.0,0.0,9.0
CLI022217,0.0,9.0,0.0,0.0,0.0
CLI022218,0.0,0.0,0.0,0.0,8.0
CLI022219,0.0,8.0,0.0,0.0,8.0
CLI022220,7.0,8.0,8.0,8.0,0.0
CLI022221,0.0,0.0,8.0,8.0,9.0
CLI022222,0.0,0.0,0.0,8.0,7.0
CLI022223,8.0,8.0,0.0,9.0,0.0
CLI022224,0.0,0.0,0.0,7.5,0.0
CLI022225,9.5,0.0,7.0,0.0,0.0
CLI022226,0.0,7.0,0.0,0.0,7.0
CLI022227,7.5,0.0,0.0,9.5,0.0
CLI022228,0.0,0.0,9.0,10.0,9.0
CLI022229,9.0,8.0,0.0,8.0,0.0
CLI022230,0.0,0.0,8.0,8.0,8.0
CLI022231,9.0,8.0,0.0,0.0,0.0
CLI022232,0.0,7.0,9.0,0.0,7.0
CLI022233,0.0,0.0,0.0,7.0,8.0
CLI022234,8.0,0.0,0.0,0.0,8.0
CLI022235,9.0,10.0,0.0,0.0,0.0
CLI022236,0.0,0.0,0.0,0.0,7.5
CLI022237,8.0,0.0,0.0,8.0,0.0
CLI022240,0.0,8.0,0.0,9.0,0.0
CLI022241,0.0,0.0,0.0,9.0,0.0
CLI022242,0.0,8.0,0.0,0.0,7.0
CLI022243,8.0,0.0,0.0,0.0,0.0
CLI022245,0.0,0.0,0.0,0.0,9.0
CLI022246,0.0,0.0,0.0,0.0,9.0
CLI022247,8.0,7.0,7.0,0.0,0.0
CLI022248,0.0,7.0,0.0,0.0,8.5
CLI022249,7.5,0.0,0.0,0.0,0.0
CLI022250,0.0,0.0,0.0,0.0,8.0
CLI022251,8.0,0.0,0.0,7.0,8.0
CLI022252,7.0,0.0,0.0,10.0,0.0
CLI022253,8.0,7.0,0.0,0.0,0.0
CLI022254,0.0,9.0,0.0,8.5,7.0
CLI022255,0.0,0.0,0.0,10.0,0.0
CLI022258,6.0,0.0,8.0,7.666666666666667,9.0
CLI022259,9.0,9.0,0.0,0.0,8.0
CLI022260,9.0,8.0,8.0,10.0,0.0
CLI022261,9.0,0.0,9.0,0.0,0.0
CLI022262,0.0,7.5,0.0,8.0,0.0
CLI022263,0.0,0.0,0.0,9.0,0.0
CLI022264,0.0,0.0,0.0,6.0,0.0
CLI022265,0.0,0.0,7.5,0.0,10.0
CLI022266,0.0,8.0,0.0,8.0,8.0
CLI022267,0.0,0.0,0.0,7.0,0.0
CLI022268,8.0,0.0,7.0,0.0,0.0
CLI022269,0.0,9.0,0.0,0.0,0.0
CLI022270,0.0,8.0,7.0,0.0,7.5
CLI022271,8.0,7.0,9.0,0.0,0.0
CLI022272,0.0,0.0,0.0,9.0,0.0
CLI022273,7.0,0.0,7.5,8.0,0.0
CLI022274,8.0,0.0,0.0,0.0,0.0
CLI022275,0.0,8.0,0.0,0.0,0.0
CLI022276,9.0,0.0,0.0,0.0,0.0
CLI022277,8.0,7.5,6.0,0.0,8.0
CLI022278,8.0,8.0,0.0,0.0,7.0
CLI022279,0.0,7.5,0.0,0.0,7.0
CLI022280,0.0,10.0,8.0,7.0,0.0
CLI022281,0.0,0.0,0.0,8.0,8.5
CLI022282,0.0,9.0,0.0,0.0,0.0
CLI022283,0.0,0.0,0.0,0.0,8.333333333333334
CLI022285,0.0,8.0,9.0,9.0,0.0
CLI022286,0.0,9.0,0.0,0.0,0.0
CLI022287,0.0,8.0,9.0,7.0,9.0
CLI022288,6.0,0.0,8.0,0.0,0.0
CLI022289,0.0,10.0,8.5,0.0,0.0
CLI022290,6.0,7.0,0.0,0.0,8.0
CLI022291,0.0,9.0,0.0,7.0,9.0
CLI022292,7.0,0.0,0.0,9.0,0.0
CLI022293,0.0,9.0,0.0,0.0,0.0
CLI022294,0.0,0.0,7.0,0.0,0.0
CLI022296,7.0,6.0,0.0,0.0,7.0
CLI022297,0.0,7.5,0.0,0.0,9.0
CLI022298,7.0,9.0,0.0,0.0,0.0
CLI022299,0.0,9.0,0.0,0.0,8.0
CLI022301,0.0,0.0,0.0,0.0,8.0
CLI022302,0.0,7.0,0.0,0.0,8.0
CLI022303,7.0,0.0,8.0,0.0,8.5
CLI022304,0.0,0.0,0.0,7.0,8.5
CLI022307,7.0,0.0,7.0,0.0,0.0
CLI022308,9.0,0.0,0.0,0.0,0.0
CLI022309,0.0,0.0,7.0,0.0,9.0
CLI022310,0.0,9.0,8.0,0.0,8.0
CLI022311,0.0,0.0,0.0,7.0,0.0
CLI022312,0.0,8.5,0.0,7.333333333333333,7.0
CLI022313,0.0,9.0,8.0,7.0,0.0
CLI022314,8.5,7.5,0.0,8.0,8.0
CLI022315,0.0,0.0,0.0,9.5,0.0
CLI022316,10.0,9.0,9.0,8.5,0.0
CLI022317,0.0,0.0,8.0,0.0,0.0
CLI022319,9.0,0.0,0.0,7.5,0.0
CLI022320,0.0,0.0,8.0,8.0,10.0
CLI022321,0.0,0.0,7.0,0.0,0.0
CLI022322,8.0,0.0,0.0,8.0,0.0
CLI022324,9.0,0.0,8.0,0.0,0.0
CLI022325,9.0,0.0,0.0,9.0,8.0
CLI022326,0.0,9.0,0.0,8.0,0.0
CLI022327,0.0,0.0,7.0,0.0,0.0
CLI022328,8.0,7.0,8.5,0.0,0.0
CLI022330,0.0,0.0,0.0,8.0,9.0
CLI022331,9.0,0.0,0.0,0.0,0.0
CLI022332,0.0,0.0,7.5,0.0,0.0
CLI022333,0.0,0.0,0.0,7.5,0.0
CLI022334,0.0,0.0,7.5,9.0,9.0
CLI022335,0.0,0.0,0.0,7.5,0.0
CLI022336,9.0,10.0,0.0,0.0,0.0
CLI022337,9.0,0.0,0.0,0.0,0.0
CLI022338,0.0,9.0,0.0,0.0,0.0
CLI022339,0.0,9.0,0.0,0.0,0.0
CLI022340,0.0,8.0,0.0,8.5,0.0
CLI022341,0.0,10.0,10.0,9.0,0.0
CLI022342,9.0,0.0,0.0,0.0,0.0
CLI022343,0.0,0.0,0.0,8.333333333333334,0.0
CLI022344,0.0,9.0,8.5,7.0,0.0
CLI022345,8.0,0.0,0.0,0.0,0.0
CLI022346,0.0,0.0,7.5,0.0,0.0
CLI022347,8.5,0.0,9.0,8.0,8.0
CLI022349,0.0,8.0,8.0,0.0,8.0
CLI022350,0.0,8.0,0.0,0.0,0.0
CLI022351,0.0,0.0,0.0,9.5,0.0
CLI022352,0.0,0.0,0.0,0.0,8.0
CLI022353,0.0,0.0,0.0,9.0,7.0
CLI022354,9.0,8.0,7.0,0.0,0.0
CLI022355,0.0,0.0,9.0,0.0,0.0
CLI022356,8.0,0.0,9.0,0.0,0.0
CLI022357,8.0,0.0,8.5,7.0,9.0
CLI022358,0.0,9.0,0.0,0.0,7.0
CLI022359,0.0,8.0,0.0,8.5,9.0
CLI022360,0.0,7.333333333333333,0.0,0.0,9.0
CLI022361,0.0,0.0,8.0,0.0,0.0
CLI022362,7.5,0.0,0.0,0.0,0.0
CLI022363,0.0,7.0,8.0,7.0,0.0
CLI022364,8.0,8.5,0.0,0.0,0.0
CLI022365,7.0,0.0,0.0,0.0,7.0
CLI022366,0.0,0.0,9.0,0.0,0.0
CLI022367,8.0,0.0,0.0,8.0,8.0
CLI022368,9.0,0.0,0.0,0.0,0.0
CLI022369,8.0,0.0,8.0,7.333333333333333,8.0
CLI022370,0.0,0.0,0.0,6.5,0.0
CLI022371,0.0,0.0,8.0,0.0,0.0
CLI022372,0.0,0.0,0.0,6.0,0.0
CLI022374,0.0,0.0,8.0,0.0,0.0
CLI022376,0.0,7.666666666666667,8.0,9.0,0.0
CLI022377,10.0,9.0,0.0,0.0,0.0
CLI022378,0.0,8.5,0.0,0.0,0.0
CLI022379,0.0,0.0,7.0,0.0,0.0
CLI022380,0.0,0.0,8.0,0.0,0.0
CLI022381,0.0,0.0,7.5,0.0,0.0
CLI022382,8.0,0.0,0.0,0.0,7.5
CLI022384,0.0,0.0,8.0,0.0,0.0
CLI022385,0.0,0.0,9.0,0.0,0.0
CLI022386,8.5,9.0,9.0,0.0,10.0
CLI022387,0.0,7.0,0.0,8.0,8.5
CLI022388,8.0,0.0,8.0,0.0,8.0
CLI022390,0.0,8.0,6.0,0.0,0.0
CLI022391,0.0,0.0,8.0,7.5,0.0
CLI022392,10.0,8.0,7.0,0.0,0.0
CLI022393,0.0,8.0,0.0,8.0,0.0
CLI022394,0.0,9.0,7.5,0.0,0.0
CLI022395,0.0,7.5,0.0,8.5,8.0
CLI022396,8.0,0.0,0.0,0.0,0.0
CLI022397,0.0,0.0,7.0,7.0,0.0
CLI022398,10.0,8.5,0.0,0.0,0.0
CLI022399,7.0,8.0,0.0,8.0,7.0
CLI022400,0.0,0.0,0.0,8.0,0.0
CLI022401,0.0,0.0,9.0,0.0,0.0
CLI022404,7.0,0.0,0.0,0.0,0.0
CLI022405,8.0,0.0,0.0,8.0,0.0
CLI022406,8.0,7.0,9.0,0.0,0.0
CLI022407,0.0,0.0,0.0,0.0,9.5
CLI022408,7.0,0.0,0.0,0.0,0.0
CLI022409,0.0,10.0,7.0,8.5,0.0
CLI022410,9.0,0.0,0.0,0.0,7.0
CLI022411,0.0,0.0,0.0,8.5,0.0
CLI022412,0.0,0.0,7.0,0.0,8.0
CLI022413,8.5,9.0,0.0,0.0,0.0
CLI022414,0.0,0.0,0.0,8.0,0.0
CLI022415,8.0,9.0,0.0,0.0,7.0
CLI022416,0.0,0.0,0.0,7.0,0.0
CLI022417,9.0,0.0,0.0,9.0,6.0
CLI022418,7.0,0.0,0.0,0.0,8.666666666666666
CLI022419,0.0,0.0,8.0,0.0,0.0
CLI022420,0.0,0.0,0.0,8.0,0.0
CLI022421,0.0,0.0,9.0,0.0,0.0
CLI022422,8.0,0.0,0.0,10.0,0.0
CLI022423,8.0,8.0,0.0,0.0,0.0
CLI022424,6.5,6.0,8.0,0.0,8.5
CLI022425,0.0,0.0,9.0,0.0,0.0
CLI022426,0.0,0.0,8.0,0.0,8.0
CLI022428,0.0,0.0,0.0,7.0,0.0
CLI022429,9.0,0.0,9.0,0.0,0.0
CLI022430,7.0,7.0,8.0,0.0,0.0
CLI022431,0.0,0.0,0.0,0.0,8.0
CLI022432,7.0,0.0,0.0,8.0,0.0
CLI022433,0.0,0.0,0.0,9.0,9.0
CLI022434,8.0,8.0,0.0,0.0,7.0
CLI022435,0.0,0.0,8.5,0.0,0.0
CLI022436,0.0,9.0,0.0,9.0,0.0
CLI022438,0.0,8.0,0.0,0.0,0.0
CLI022439,9.0,0.0,0.0,9.0,8.0
CLI022440,9.0,0.0,8.5,0.0,7.0
CLI022441,8.0,9.0,0.0,0.0,0.0
CLI022442,0.0,8.0,0.0,0.0,0.0
CLI022443,0.0,0.0,8.0,0.0,0.0
CLI022444,0.0,0.0,8.0,9.0,7.333333333333333
CLI022445,0.0,0.0,8.0,0.0,0.0
CLI022446,10.0,0.0,7.5,7.5,0.0
CLI022447,0.0,0.0,10.0,0.0,7.0
CLI022448,9.0,9.0,0.0,7.0,0.0
CLI022449,6.0,8.0,0.0,0.0,9.0
CLI022450,0.0,0.0,0.0,9.0,7.0
CLI022451,9.0,8.666666666666666,0.0,7.0,0.0
CLI022452,9.0,0.0,0.0,7.0,7.0
CLI022453,7.0,0.0,0.0,0.0,0.0
CLI022454,0.0,8.0,0.0,9.0,0.0
CLI022455,0.0,9.0,0.0,0.0,0.0
CLI022456,0.0,9.0,0.0,8.0,8.0
CLI022457,0.0,0.0,0.0,0.0,8.5
CLI022458,7.0,7.0,0.0,9.0,0.0
CLI022459,8.0,8.333333333333334,0.0,0.0,0.0
CLI022461,7.0,0.0,7.75,0.0,0.0
CLI022462,0.0,0.0,7.0,0.0,9.0
CLI022464,0.0,7.0,0.0,0.0,7.0
CLI022465,0.0,0.0,7.5,0.0,8.5
CLI022466,9.0,8.0,0.0,0.0,0.0
CLI022467,0.0,8.0,0.0,0.0,8.0
CLI022468,8.0,7.0,10.0,0.0,9.0
CLI022469,0.0,0.0,8.0,0.0,9.0
CLI022470,7.0,0.0,0.0,0.0,9.0
CLI022471,0.0,0.0,8.0,0.0,8.0
CLI022472,7.333333333333333,8.0,9.0,9.0,0.0
CLI022473,0.0,0.0,9.0,0.0,7.0
CLI022474,0.0,8.0,0.0,0.0,0.0
CLI022475,0.0,8.0,0.0,0.0,0.0
CLI022476,0.0,0.0,8.0,0.0,8.0
CLI022477,0.0,0.0,7.0,0.0,0.0
CLI022480,0.0,0.0,0.0,7.0,0.0
CLI022481,8.0,8.0,0.0,8.0,0.0
CLI022482,0.0,0.0,8.5,8.5,0.0
CLI022483,0.0,0.0,0.0,0.0,9.0
CLI022484,9.0,0.0,0.0,6.0,8.0
CLI022485,0.0,0.0,0.0,8.0,8.0
CLI022486,0.0,9.0,9.0,0.0,0.0
CLI022487,0.0,0.0,7.5,0.0,0.0
CLI022488,0.0,9.5,0.0,0.0,0.0
CLI022489,8.0,8.0,8.5,9.0,8.0
CLI022490,6.0,0.0,0.0,7.0,8.0
CLI022491,9.0,0.0,0.0,0.0,0.0
CLI022492,0.0,8.5,7.0,8.5,0.0
CLI022493,0.0,9.0,0.0,0.0,0.0
CLI022494,0.0,0.0,0.0,7.0,0.0
CLI022495,9.0,0.0,8.5,0.0,0.0
CLI022496,0.0,0.0,0.0,9.0,0.0
CLI022497,0.0,0.0,8.0,0.0,0.0
CLI022498,8.0,10.0,8.0,7.0,0.0
CLI022499,7.0,0.0,0.0,0.0,0.0
CLI022500,0.0,0.0,7.5,0.0,10.0
CLI022502,0.0,0.0,9.0,0.0,0.0
CLI022503,0.0,8.5,8.5,8.0,0.0
CLI022504,0.0,0.0,0.0,9.0,6.0
CLI022505,0.0,0.0,0.0,9.0,7.5
CLI022506,0.0,0.0,0.0,7.0,0.0
CLI022507,0.0,0.0,0.0,8.666666666666666,0.0
CLI022508,0.0,9.0,8.0,0.0,8.0
CLI022510,0.0,0.0,0.0,0.0,10.0
CLI022511,0.0,0.0,8.0,0.0,0.0
CLI022512,0.0,7.333333333333333,0.0,0.0,0.0
CLI022513,7.0,0.0,0.0,7.0,0.0
CLI022514,0.0,0.0,9.0,0.0,9.5
CLI022515,0.0,0.0,8.0,0.0,0.0
CLI022516,0.0,0.0,9.0,0.0,0.0
CLI022517,7.0,0.0,0.0,8.0,0.0
CLI022518,0.0,8.333333333333334,8.0,0.0,7.0
CLI022520,0.0,8.0,8.333333333333334,0.0,0.0
CLI022521,0.0,0.0,0.0,0.0,9.0
CLI022522,0.0,0.0,10.0,8.0,10.0
CLI022523,0.0,0.0,0.0,0.0,7.0
CLI022524,0.0,0.0,8.0,8.0,9.0
CLI022525,0.0,0.0,0.0,8.0,8.0
CLI022526,8.333333333333334,8.0,8.0,0.0,0.0
CLI022527,0.0,8.0,0.0,8.0,8.0
CLI022529,0.0,9.0,7.0,0.0,0.0
CLI022530,7.0,0.0,0.0,0.0,0.0
CLI022532,7.0,9.0,0.0,0.0,8.0
CLI022533,0.0,9.0,0.0,8.0,9.0
CLI022534,0.0,9.5,0.0,8.5,10.0
CLI022535,7.5,0.0,7.0,0.0,8.0
CLI022536,0.0,0.0,0.0,0.0,7.0
CLI022537,0.0,0.0,0.0,0.0,8.0
CLI022538,0.0,9.0,0.0,0.0,0.0
CLI022539,0.0,0.0,9.0,0.0,10.0
CLI022540,0.0,0.0,9.0,7.0,0.0
CLI022542,0.0,0.0,8.666666666666666,8.0,0.0
CLI022543,0.0,9.0,0.0,8.5,0.0
CLI022546,0.0,0.0,9.0,0.0,0.0
CLI022547,8.0,0.0,0.0,0.0,0.0
CLI022548,8.0,0.0,0.0,8.0,8.0
CLI022549,7.0,0.0,0.0,8.0,0.0
CLI022550,7.0,0.0,0.0,9.0,7.0
CLI022551,9.0,0.0,8.0,0.0,0.0
CLI022552,8.0,0.0,0.0,0.0,8.0
CLI022553,0.0,8.0,0.0,8.0,0.0
CLI022554,0.0,7.0,8.0,0.0,8.0
CLI022555,7.0,9.0,9.0,7.0,0.0
CLI022556,7.5,0.0,0.0,9.0,0.0
CLI022557,0.0,8.0,8.0,0.0,0.0
CLI022558,8.0,9.0,0.0,0.0,0.0
CLI022559,0.0,0.0,6.0,8.5,0.0
CLI022560,0.0,0.0,8.0,0.0,7.0
CLI022561,7.0,0.0,7.666666666666667,0.0,9.0
CLI022562,0.0,7.5,0.0,0.0,7.0
CLI022563,0.0,9.0,0.0,0.0,0.0
CLI022565,8.0,0.0,0.0,0.0,7.0
CLI022566,0.0,8.0,8.5,0.0,0.0
CLI022567,0.0,0.0,0.0,0.0,8.0
CLI022568,0.0,0.0,0.0,8.0,8.0
CLI022569,0.0,8.0,0.0,0.0,0.0
CLI022570,8.5,0.0,0.0,0.0,8.0
CLI022571,0.0,7.0,0.0,0.0,0.0
CLI022572,0.0,0.0,9.0,0.0,0.0
CLI022573,0.0,9.0,0.0,0.0,0.0
CLI022576,0.0,0.0,8.0,0.0,7.5
CLI022578,8.0,8.0,0.0,0.0,0.0
CLI022579,0.0,9.0,9.0,0.0,0.0
CLI022580,7.0,0.0,0.0,0.0,8.0
CLI022581,0.0,0.0,0.0,0.0,8.0
CLI022582,0.0,0.0,0.0,6.0,0.0
CLI022583,0.0,0.0,8.5,0.0,0.0
CLI022584,10.0,0.0,0.0,0.0,0.0
CLI022585,8.0,7.0,7.0,7.666666666666667,0.0
CLI022586,0.0,7.5,8.666666666666666,0.0,8.0
CLI022587,9.0,0.0,0.0,0.0,8.0
CLI022588,8.5,0.0,0.0,0.0,0.0
CLI022590,0.0,9.0,0.0,8.5,0.0
CLI022591,7.0,10.0,0.0,8.0,7.0
CLI022592,0.0,0.0,7.5,0.0,9.0
CLI022593,0.0,8.0,0.0,0.0,0.0
CLI022595,9.0,8.5,0.0,8.0,0.0
CLI022596,9.0,0.0,0.0,7.0,10.0
